dt_inp,tot_recv,md,prime,tentv_ppm,ppaid
1000254413,143215,13392,7029,989,7695
1000203972,132803,10939,8267,780,1248
1001615906,111906,17550,4401,829,2308
1001610492,168698,2580,1852,978,1949
1000529440,162231,7764,7162,945,10457
1000283254,125886,3631,7752,751,10754
1000255889,136221,19146,8229,815,11737
1000246662,157097,16991,8932,748,3247
1000234326,152627,12341,1222,908,7483
1000203970,154999,12918,7533,788,10180
1001615904,133532,12877,6524,768,7127
1001612506,117969,2109,3855,779,7928
1001610490,129071,17696,2957,770,9509
1001194433,148339,2976,1603,888,4345
1000529437,125261,13371,2797,747,13528
1000283698,161914,14743,7881,777,2002
1000246236,167194,6857,8760,882,2425
1000238843,140597,3825,6501,784,13292
1000204553,109362,18083,2377,755,6544
1001615902,145432,14524,3146,753,13119
1001610488,106336,14280,8298,981,14570
1000529434,173339,19220,6785,873,13630
1000255873,176287,16247,8611,839,7421
1000254406,106204,17330,6084,777,12874
1000246653,199904,18888,2360,709,5827
1000239244,157376,8954,7549,953,13713
1000204551,171756,9873,5706,850,7516
1001615444,110045,14355,5117,826,1658
1000529431,187887,2020,2901,929,10511
1000254076,123955,7934,6541,817,13251
1000239242,102434,3539,3969,725,6193
1000204549,108939,8474,5238,980,5498
1001615442,183435,19931,4337,914,13229
1001612498,132904,7256,4600,818,12514
1001610484,103109,8521,4543,772,3375
1001194424,177328,14705,6137,984,14483
1000529428,129246,13638,1277,901,2792
1000255867,158624,13777,1274,923,14503
1000239240,133477,18160,7658,920,7457
1000204547,185350,5714,1217,861,6949
1000171281,181023,14120,9080,912,3115
1001615440,170962,19422,4692,923,6107
1001612494,138645,14099,4489,990,2007
1001610482,108905,11033,6570,726,6203
1000255864,110228,2954,9873,816,11107
1000254069,174200,12003,6347,823,2988
1000246222,102725,4854,1742,991,12060
1000204545,119715,4989,9431,963,10554
1001615438,106547,11949,5931,982,8272
1001610740,113130,4232,4969,764,8502
1000529424,151494,10889,3394,879,10223
1000255860,124798,6191,2366,993,8942
1000254065,164356,8796,2200,821,2611
1000238828,103893,9749,6138,888,7362
1000204543,199439,14902,2623,935,2850
1001615436,156061,11123,9156,892,2846
1001610738,138535,3615,2187,882,11247
1000529421,187988,2705,8538,786,12410
1000238825,194575,9936,6983,725,2159
1000204541,164039,2864,5635,726,3168
1001615434,132301,3565,8233,724,9286
1000529418,149213,9967,6293,700,4322
1000255854,135821,13006,1836,1000,10827
1000254392,153511,3552,1323,990,5659
1000239226,198784,8254,4663,788,7983
1001615432,100647,3032,4071,910,7108
1001194933,123180,4683,8062,842,13151
1000239229,145415,16719,9233,793,13868
1001615430,101085,14248,9292,711,13869
1001194431,195399,14753,2124,773,2456
1000255849,149809,6988,6319,779,13402
1000254387,122539,19813,3900,999,1476
1000238798,180472,13763,2306,966,9719
1001615428,153198,14073,7327,737,1377
1000254057,193412,10098,8248,838,12847
1000238792,196885,17339,2523,942,6897
1001615426,100381,3078,1749,867,6005
1000255843,167046,17985,5928,734,8702
1000254455,168882,14429,7903,849,10201
1000246619,135527,7510,2493,952,5213
1000238787,109611,8626,3592,790,11533
1001615424,191794,18921,2389,973,14456
1001610816,104375,7953,9720,800,8469
1000246617,107434,9055,3003,718,5837
1000238784,110295,13124,7776,792,4623
1001613944,141401,15594,6516,733,7424
1000255837,173897,14687,5308,941,11976
1000246200,193528,10778,7669,822,10168
1000238781,161866,18125,7627,982,2178
1001613938,129349,4617,3983,766,6635
1001610812,114674,13331,8540,920,3195
1001610458,175750,9107,5389,943,9454
1000254690,107675,5753,5623,985,5541
1000238778,105557,17438,4916,938,12803
1001613936,157713,14698,7198,797,9870
1001610456,195976,13665,5226,983,10713
1000255831,152706,8365,6139,850,5388
1000254445,179115,14090,9057,829,10916
1000238775,121769,9007,6739,840,9274
1001615402,102022,11581,3913,876,2808
1001194405,180526,17498,3639,831,9720
1000254443,108694,9803,1775,818,1582
1000238772,159873,15973,7722,791,4612
1001613934,114245,18240,9775,908,6776
1001612552,104170,17237,1743,719,8772
1001610452,187234,13282,6368,894,3743
1000255825,147760,19801,5572,939,14257
1000238769,103230,3710,3049,754,9769
1001613932,136784,3080,9624,898,4808
1000238795,123644,13072,6049,928,4709
1001613930,133696,13530,6436,905,10421
1000255819,126464,17942,3781,928,14394
1000238790,146405,10081,7722,978,8666
1001613928,176872,9383,1193,833,4008
1001611448,116168,9014,5522,928,3425
1000254612,172219,9617,4353,898,2996
1001614922,173416,19578,3701,794,14757
1000255813,129140,9242,2792,900,14409
1000254607,170399,6454,2043,914,1786
1001614920,106403,6410,2095,704,8986
1000254422,106666,6815,4631,829,3420
1001614918,153349,6102,8672,985,8266
1001611438,181217,13946,9340,819,4513
1000254100,143919,16302,8202,725,7647
1000239217,158309,9133,4000,730,1819
1001614916,116654,13260,4108,907,6155
1001610790,176247,15153,9615,940,6531
1000254409,123872,18621,1227,837,14660
1001614914,190196,15514,2084,869,8352
1000254404,131843,4556,4217,874,7319
1001614912,177677,16141,9798,810,2274
1000257713,142315,16790,9949,997,10637
1000239215,164095,16080,7470,863,8324
1000254086,154153,2490,5212,780,13964
1000244946,104541,11304,1150,826,9199
1000238676,193708,12147,6048,965,3161
1001614908,111964,8848,7009,747,1701
1000257709,103058,5554,9810,886,14546
1000240910,168592,14860,4625,806,14276
1000238673,141557,5639,4444,923,10151
1000170219,166536,8129,3345,816,10576
1001614906,124032,6410,9547,754,12678
1000257707,149942,8884,6063,851,11133
1000254081,169862,11644,7296,870,5618
1000240908,172300,13982,3527,805,9979
1000238665,101877,14069,5984,725,5304
1000246664,155803,14013,4839,800,12412
1000240905,176205,6274,6200,843,11686
1000203947,132236,12688,8742,728,6200
1001614902,106186,2758,6661,922,3896
1001610770,147614,8876,4657,731,11660
1000254071,131169,4021,7980,739,13091
1000246659,128818,12964,8186,750,3011
1000228555,170899,3811,4642,959,13378
1000203322,174267,10439,5108,938,8785
1001613926,117863,3889,8500,750,9122
1000246655,198043,8731,5940,955,10224
1000238670,142945,15291,9662,715,2489
1000228742,189191,7239,6933,874,12604
1001613924,123097,2416,7119,920,8688
1001612522,199907,4041,2808,957,14892
1000238667,182541,11877,9650,918,2965
1000228553,167678,9190,1912,814,14330
1000203318,191383,7952,2064,928,3522
1001614406,182750,2131,1460,970,9901
1001610764,131037,13769,9301,966,10231
1000239088,185536,17354,9985,956,12990
1000240897,181535,17255,4607,902,2967
1000238662,122941,18979,1650,886,7440
1001613922,157045,5255,9557,728,11010
1001610760,176204,15298,1917,870,1215
1000240889,192347,9065,2981,911,2648
1000239084,110316,12402,6003,830,6829
1001614402,180864,19235,3526,932,14360
1000244916,102592,18862,7445,750,5837
1001613920,128675,10606,4123,714,7295
1001550403,154365,19957,8086,928,6079
1000244914,157369,11806,2369,840,13000
1000228551,141088,14215,1415,935,7816
1001613918,176013,16738,7653,888,8266
1001613916,122808,14847,6077,922,11278
1001612514,107729,12154,2960,956,4875
1001512404,105364,11342,8637,718,9592
1000244944,176024,9330,6467,995,2244
1001613912,112186,13075,6936,707,7290
1001612512,118054,12823,8605,808,7718
1000244942,103645,14467,1676,977,12444
1000228723,103250,15802,5363,954,5832
1001613910,118415,7379,4267,806,7074
1001610746,103310,16261,7837,866,11420
1000244938,140012,3958,2509,769,3875
1000246198,103879,17146,8488,706,3867
1001613908,126842,11200,7431,864,9966
1000228715,111998,3497,3829,734,3385
1001613472,152136,10202,4730,892,11784
1001610742,152665,19047,4888,995,14787
1000240894,115230,6810,1800,900,5610
1001613906,115151,8231,5579,815,8524
1000240891,124527,8207,9065,884,7322
1000292719,175795,17849,7268,700,12407
1000228708,122661,18494,5105,831,2523
1001613904,152799,19885,4462,856,6234
1000292691,145370,11226,8088,900,7477
1001613468,196362,15919,1099,978,6665
1000228702,129210,10898,3426,922,13384
1001613466,157933,15244,6581,848,9764
1001391416,107666,9046,4690,886,12898
1001613902,123229,5106,6505,910,3019
1001613464,191934,12747,2918,715,13316
1001610898,188898,8735,8417,801,11534
1001610896,101848,7130,8490,873,9091
1000254009,119188,18225,3815,844,12331
1000228686,121653,16624,8850,967,7965
1000290940,110183,3154,1555,789,11719
1000254006,197536,6206,9042,746,14232
1001612462,176834,17360,5745,923,13137
1000290952,169716,11309,1245,861,9540
1000254004,191720,6841,4933,838,13866
1000228679,178993,15028,3459,983,3440
1001612456,122403,7042,1039,814,5352
1000228674,119441,19754,6541,989,11808
1000254022,129592,4496,8335,973,8890
1001248928,158448,4896,4818,958,14447
1000975556,139696,5399,2143,731,9313
1000975553,186114,7665,8468,731,11827
1001612446,177448,2422,4463,774,11782
1000975550,138244,3356,3104,781,3897
1001248914,101038,4720,4676,834,5554
1000976033,173973,12217,6472,745,7632
1000254014,159313,14594,4068,729,7368
1001612442,127670,5258,4702,712,8321
1000254251,190081,2841,1590,947,5521
1000245477,154697,14017,9070,715,3495
1000245995,157482,15364,2810,926,10146
1000228656,125623,18026,3883,889,7720
1001612950,181338,15002,3967,794,7083
1000254247,183762,6685,5468,861,8632
1000245474,160420,8365,6254,776,6789
1000228520,130155,18513,9299,839,14615
1001612436,117320,10422,2860,712,14442
1000253995,127992,16786,9398,723,8971
1000245471,189277,15543,8200,870,2793
1000228518,161190,7743,8435,747,6211
1001248926,194686,4708,5593,927,11754
1000245991,168675,8333,7049,896,3081
1001612432,134310,13858,2091,950,3463
1000245988,109703,7447,6881,875,11290
1000245986,153112,13882,4014,866,13630
1001248413,172679,13638,8848,777,1594
1000245461,153889,3617,4680,711,3458
1001612426,183566,7465,4497,998,1778
1001612424,116323,19497,6842,794,7840
1001612420,113457,7890,6560,827,3964
1000976027,153525,17583,1759,819,9995
1000253999,150921,9847,1390,748,5365
1000245469,171078,11681,3273,723,5193
1001242915,167792,17740,4423,913,6315
1000245983,101982,14958,7139,965,14962
1000274470,161496,11017,2893,891,9958
1000245464,171902,16675,5511,805,13593
1001608402,194138,8413,8078,960,14299
1000245970,120182,6378,4630,987,7824
1001605209,186035,10841,8456,750,8631
1000245455,122052,6158,9001,775,11855
1000232078,198240,5919,7767,950,6545
1001612916,188856,13106,6832,801,14979
1001607940,178492,16159,7231,919,8898
1001242422,196119,15215,9741,981,13968
1000245979,175355,9942,4844,790,9428
1000232018,148516,7256,5793,854,12012
1000209114,153526,6630,7572,772,8969
1001612912,121088,18607,8710,944,3859
1001605207,188501,5768,6380,999,5694
1000245977,129686,9972,7556,821,10368
1000232015,109145,5996,8608,993,3226
1000208816,167943,14378,3408,752,11965
1001605205,151031,10332,4870,1000,10441
1000245974,152628,3318,9287,785,11301
1000232012,132965,14941,5441,881,7931
1001605203,121610,13796,1421,986,7422
1001605201,129614,17848,2568,992,3267
1001607938,141733,9974,6936,736,12687
1001242411,126241,5553,6268,913,9251
1000228592,150417,18778,8029,837,2098
1001607936,155854,6249,2595,870,11981
1001601966,182807,2832,2989,778,3591
1000253944,134751,7021,2285,873,2782
1001616936,177425,10951,1162,975,3138
1001607934,172575,12919,2008,961,12512
1000231466,160066,7565,8210,944,4780
1001616934,143673,13983,1444,767,9689
1001605199,183625,5923,3435,713,8554
1001233955,167569,2171,3925,807,13621
1001616932,191814,16227,8689,869,11812
1001605197,188095,3054,2541,936,1756
1001233952,184140,14612,1841,790,13715
1000254225,195629,3815,9704,861,3840
1001616930,146186,12286,7800,822,12262
1001607932,112657,19906,4755,901,11885
1000253895,162859,2479,5147,984,1551
1001616928,119669,9156,1030,783,12071
1001607930,188127,6266,9813,723,5070
1000254215,124750,16187,2613,924,11092
1001616926,147236,9899,3843,971,11185
1001616924,114078,6931,9059,820,9009
1000284564,102672,18471,4845,863,6333
1000254210,137534,2939,9471,774,4231
1000245901,119879,4935,5373,713,8987
1001616922,174347,10626,8493,918,9161
1000253891,189278,10285,2490,980,2114
1000245898,196173,13094,2859,927,9579
1001616920,103431,11497,7050,866,4178
1000254232,115698,9313,6459,935,13005
1000245895,134125,8779,9503,873,14850
1000162559,182156,18299,1491,895,11984
1001616918,194699,9172,1983,787,1778
1000254229,124848,2238,9169,993,10373
1000245885,133685,17401,5524,967,1986
1000162084,166349,11948,3666,913,2273
1001616916,102252,11340,1776,958,10332
1000253899,171636,2208,7891,950,6922
1000245880,152387,10960,3084,833,8415
1000237820,143042,12184,5122,945,7175
1000162082,193559,3712,7029,830,8925
1001616914,185599,19866,9862,897,10781
1000245877,178054,18809,2574,987,1684
1000237818,180073,9960,9712,747,12255
1001616912,103265,5876,6907,922,2594
1000245875,155907,11999,3745,996,2845
1000237816,178907,19857,1729,979,8279
1001616910,149761,8279,9282,761,9152
1000254219,175117,5453,2247,992,2510
1000245370,106288,16153,4732,876,9110
1000237814,122954,17551,8221,969,8673
1001616908,184651,7951,5069,967,7244
1000253609,151903,19383,8936,927,12369
1000245864,172955,2576,1932,859,5457
1000237812,144712,7504,7494,717,10776
1001616906,110854,11758,8589,882,7137
1001233910,123252,14272,5220,974,6244
1000238291,181761,15934,3177,886,3016
1001616904,101333,6601,6277,933,5907
1001233422,144472,16809,8260,866,5841
1000238289,105779,15558,8723,760,13827
1001615940,175818,15531,7682,958,5994
1000253603,181633,5390,5878,826,7456
1001616438,169524,5273,2754,1000,12455
1001615938,140184,16883,3295,952,1609
1000256860,183636,15373,6966,756,4168
1001615936,107311,5107,9468,769,3148
1001616436,188361,19786,9840,924,12826
1000245892,138443,6158,9412,714,6106
1001233424,155049,17080,3062,860,4355
1000252056,148368,8588,4238,931,3960
1000245389,186286,11241,5597,805,10839
1000228438,163930,3403,5701,745,11589
1000245386,173497,16049,2252,899,13419
1000245383,182004,12393,9056,989,14206
1001615932,117160,5160,8196,918,5789
1000245890,169237,9204,1828,966,13068
1000228596,137077,18063,4575,927,11509
1000249206,126938,3246,8499,913,14783
1000245888,112339,2399,5401,927,3312
1001616426,104818,2158,4011,949,5289
1000592423,109590,19832,1039,748,11281
1000245883,182256,9712,6062,736,7360
1001233402,184365,14286,1118,716,11804
1000546928,160157,12632,2102,958,12669
1000245873,132004,12545,8941,913,10024
1000202227,197395,10516,7462,856,8747
1001616420,155128,6865,5607,810,10503
1001232956,123659,7071,8152,731,13834
1000546926,192864,14293,8082,858,12794
1000245871,196264,14547,2055,789,14687
1001615924,185956,16286,8960,734,9392
1001232949,131166,10981,6282,842,2692
1000546924,162006,17454,7689,823,2710
1000245366,190407,7295,7224,859,12183
1001616418,158270,16752,2923,925,11417
1001232946,185763,9611,5007,816,11465
1000546649,162824,17029,2612,909,5241
1000258932,187966,5994,2741,860,10396
1001615920,140958,19781,4529,882,12266
1000546922,149346,11342,9119,827,7173
1001616416,164662,7208,3183,962,14873
1000546916,143597,8965,3653,773,10588
1000230349,185942,5236,1716,943,11882
1001615916,196752,4740,1269,709,8975
1000546914,195552,13410,1177,713,9861
1000258923,152964,15634,6062,775,14801
1001616412,122810,19325,5862,883,6889
1000546651,170707,5939,9965,897,4521
1000259134,132024,8972,8512,774,10068
1001615914,167253,3697,4591,718,7147
1001232929,145063,6247,7261,757,11401
1000546930,130162,3407,9540,882,3956
1000245354,173995,7168,6133,855,3676
1001616410,117553,4739,7607,958,6567
1001232926,122356,9492,3219,921,8008
1000546647,189239,17592,8477,862,13518
1000263937,158827,7819,7973,932,14534
1000259125,191506,7894,8670,889,7548
1000245351,103030,4066,9246,957,7154
1001616408,116553,5775,1062,815,13153
1001231979,111273,11981,8214,934,8624
1000546920,136875,12910,6798,850,3725
1000264291,195769,6704,8396,955,9421
1000245832,144787,18630,2593,952,12324
1000230351,172225,18342,9584,982,12357
1001616406,181539,4766,2331,796,8558
1001231977,133472,14268,8864,939,10194
1000546918,129601,17709,4603,772,13605
1000263933,172065,10622,5525,831,6063
1000245830,152939,7695,4245,930,3952
1001616404,115315,8038,7049,717,9622
1000546909,175817,19310,2902,933,8522
1000263930,140430,7245,5127,888,4688
1000245828,165317,3009,5489,805,11416
1000231170,124306,11936,8480,782,4895
1001613960,162829,12718,6302,737,6075
1000263927,102539,16899,5142,995,8348
1000258524,172938,13442,9483,818,11129
1000245826,117803,6679,7167,899,5496
1000230340,181013,9755,7483,725,2199
1001615422,190348,11907,6724,938,13741
1000264285,149775,5082,4500,940,8289
1000258897,197401,17319,6645,963,9592
1000245824,155061,10856,5609,766,13702
1001615420,159114,6862,5332,834,3209
1001232953,186596,18244,8911,914,14490
1000264283,159904,18891,3366,953,1978
1000245822,144533,11139,1117,701,12414
1001613958,143983,19263,8709,980,11316
1001231974,124510,2863,4825,880,10121
1000264281,112775,4718,8818,923,5572
1000258514,119582,6920,6802,741,6129
1000245820,162016,4858,1699,928,13890
1001615418,193260,14179,3390,736,4941
1001231971,112765,15414,1728,755,1393
1000264279,143905,17492,3096,731,12676
1000258511,170022,3538,3311,764,14986
1000245340,164358,2306,5379,764,9838
1000231158,170359,2013,4345,886,2988
1001613956,139517,13216,3677,867,6988
1001231968,150039,13993,3708,938,7906
1000264277,171890,11259,6892,986,11693
1000258508,101713,11908,1350,775,4679
1000245818,173869,2289,3409,898,7832
1001613954,185228,8562,6944,720,5083
1001611454,157887,19673,7222,813,4608
1000258505,154791,19970,1389,850,12754
1000245336,149182,2609,1117,926,14538
1000231152,100542,6539,3728,781,8843
