dt,tclass,month_1,month_2,month_3,month_4,month_5,month_6
1001600408,A3,296,296,296,296,296,296
1001597962,R2SP,411,411,411,411,411,411
1001597962,R2TP,411,411,411,411,411,411
1001597962,C1SP,411,411,411,411,411,411
1001597962,C1TP,411,411,411,411,411,411
1001597962,D1,411,411,411,411,411,411
1001597962,D2,411,411,411,411,411,411
1001597962,D3,411,411,411,411,411,411
1001597962,A1,411,411,411,411,411,411
1001597962,A2,411,411,411,411,411,411
1001597962,A3,411,411,411,411,411,411
1001597275,R2SP,282,282,282,282,282,282
1001597275,R2TP,282,282,282,282,282,282
1001597275,C1SP,282,282,282,282,282,282
1001597275,C1TP,282,282,282,282,282,282
1001597275,D1,282,282,282,282,282,282
1001597275,D2,282,282,282,282,282,282
1001597275,D3,282,282,282,282,282,282
1001597275,A1,282,282,282,282,282,282
1001597275,A2,282,282,282,282,282,282
1001597275,A3,282,282,282,282,282,282
1001597163,R2SP,447,447,447,447,447,447
1001597163,R2TP,447,447,447,447,447,447
1001597163,C1SP,447,447,447,447,447,447
1001597163,C1TP,447,447,447,447,447,447
1001597163,D1,447,447,447,447,447,447
1001597163,D2,447,447,447,447,447,447
1001597163,D3,447,447,447,447,447,447
1001597163,A1,447,447,447,447,447,447
1001597163,A2,447,447,447,447,447,447
1001597163,A3,447,447,447,447,447,447
1000286001,R2SP,182,182,182,182,182,182
1000286001,R2TP,182,182,182,182,182,182
1000286001,C1SP,182,182,182,182,182,182
1000286001,C1TP,182,182,182,182,182,182
1000286001,D1,182,182,182,182,182,182
1000286001,D2,182,182,182,182,182,182
1000286001,D3,182,182,182,182,182,182
1000286001,A1,182,182,182,182,182,182
1000286001,A2,182,182,182,182,182,182
1000286001,A3,182,182,182,182,182,182
1000259148,R2SP,350,350,350,350,350,350
1000259148,R2TP,350,350,350,350,350,350
1000259148,C1SP,350,350,350,350,350,350
1000259148,C1TP,350,350,350,350,350,350
1000259148,D1,350,350,350,350,350,350
1000259148,D2,350,350,350,350,350,350
1000259148,D3,350,350,350,350,350,350
1000259148,A1,350,350,350,350,350,350
1000259148,A2,350,350,350,350,350,350
1000259148,A3,350,350,350,350,350,350
1000230183,R2SP,393,393,393,393,393,393
1000230183,R2TP,393,393,393,393,393,393
1000230183,C1SP,393,393,393,393,393,393
1000230183,C1TP,393,393,393,393,393,393
1000230183,D1,393,393,393,393,393,393
1000230183,D2,393,393,393,393,393,393
1000230183,D3,393,393,393,393,393,393
1000230183,A1,393,393,393,393,393,393
1000230183,A2,393,393,393,393,393,393
1000230183,A3,393,393,393,393,393,393
1001610438,R2SP,203,203,203,203,203,203
1001610438,R2TP,203,203,203,203,203,203
1001610438,C1SP,203,203,203,203,203,203
1001610438,C1TP,203,203,203,203,203,203
1001610438,D1,203,203,203,203,203,203
1001610438,D2,203,203,203,203,203,203
1001610438,D3,203,203,203,203,203,203
1001610438,A1,203,203,203,203,203,203
1001610438,A2,203,203,203,203,203,203
1001610438,A3,203,203,203,203,203,203
1001603483,R2SP,332,332,332,332,332,332
1001603483,R2TP,332,332,332,332,332,332
1001603483,C1SP,332,332,332,332,332,332
1001603483,C1TP,332,332,332,332,332,332
1001603483,D1,332,332,332,332,332,332
1001603483,D2,332,332,332,332,332,332
1001603483,D3,332,332,332,332,332,332
1001603483,A1,332,332,332,332,332,332
1001603483,A2,332,332,332,332,332,332
1001603483,A3,332,332,332,332,332,332
1001601566,R2SP,56,56,56,56,56,56
1001601566,R2TP,56,56,56,56,56,56
1001601566,C1SP,56,56,56,56,56,56
1001601566,C1TP,56,56,56,56,56,56
1001601566,D1,56,56,56,56,56,56
1001601566,D2,56,56,56,56,56,56
1001601566,D3,56,56,56,56,56,56
1001601566,A1,56,56,56,56,56,56
1001601566,A2,56,56,56,56,56,56
1001601566,A3,56,56,56,56,56,56
1001600406,R2SP,214,214,214,214,214,214
1001600406,R2TP,214,214,214,214,214,214
1001600406,C1SP,214,214,214,214,214,214
1001600406,C1TP,214,214,214,214,214,214
1001600406,D1,214,214,214,214,214,214
1001600406,D2,214,214,214,214,214,214
1001600406,D3,214,214,214,214,214,214
1001600406,A1,214,214,214,214,214,214
1001600406,A2,214,214,214,214,214,214
1001600406,A3,214,214,214,214,214,214
1001598441,R2SP,415,415,415,415,415,415
1001598441,R2TP,415,415,415,415,415,415
1001598441,C1SP,415,415,415,415,415,415
1001598441,C1TP,415,415,415,415,415,415
1001598441,D1,415,415,415,415,415,415
1001598441,D2,415,415,415,415,415,415
1001598441,D3,415,415,415,415,415,415
1001598441,A1,415,415,415,415,415,415
1001598441,A2,415,415,415,415,415,415
1001598441,A3,415,415,415,415,415,415
1001596350,R2SP,231,231,231,231,231,231
1001596350,R2TP,231,231,231,231,231,231
1001596350,C1SP,231,231,231,231,231,231
1001596350,C1TP,231,231,231,231,231,231
1001596350,D1,231,231,231,231,231,231
1001596350,D2,231,231,231,231,231,231
1001596350,D3,231,231,231,231,231,231
1001596350,A1,231,231,231,231,231,231
1001596350,A2,231,231,231,231,231,231
1001596350,A3,231,231,231,231,231,231
1001597161,R2SP,448,448,448,448,448,448
1001597161,R2TP,448,448,448,448,448,448
1001597161,C1SP,448,448,448,448,448,448
1001597161,C1TP,448,448,448,448,448,448
1001597161,D1,448,448,448,448,448,448
1001597161,D2,448,448,448,448,448,448
1001597161,D3,448,448,448,448,448,448
1001597161,A1,448,448,448,448,448,448
1001597161,A2,448,448,448,448,448,448
1001597161,A3,448,448,448,448,448,448
1000285999,R2SP,379,379,379,379,379,379
1000285999,R2TP,379,379,379,379,379,379
1000285999,C1SP,379,379,379,379,379,379
1000285999,C1TP,379,379,379,379,379,379
1000285999,D1,379,379,379,379,379,379
1000285999,D2,379,379,379,379,379,379
1000285999,D3,379,379,379,379,379,379
1000285999,A1,379,379,379,379,379,379
1000285999,A2,379,379,379,379,379,379
1000285999,A3,379,379,379,379,379,379
1000229490,R2SP,100,100,100,100,100,100
1000229490,R2TP,100,100,100,100,100,100
1000229490,C1SP,100,100,100,100,100,100
1000229490,C1TP,100,100,100,100,100,100
1000229490,D1,100,100,100,100,100,100
1000229490,D2,100,100,100,100,100,100
1000229490,D3,100,100,100,100,100,100
1000229490,A1,100,100,100,100,100,100
1000229490,A2,100,100,100,100,100,100
1000229490,A3,100,100,100,100,100,100
1001613444,R2SP,188,188,188,188,188,188
1001613444,R2TP,188,188,188,188,188,188
1001613444,C1SP,188,188,188,188,188,188
1001613444,C1TP,188,188,188,188,188,188
1001613444,D1,188,188,188,188,188,188
1001613444,D2,188,188,188,188,188,188
1001613444,D3,188,188,188,188,188,188
1001613444,A1,188,188,188,188,188,188
1001613444,A2,188,188,188,188,188,188
1001613444,A3,188,188,188,188,188,188
1001603481,R2SP,374,374,374,374,374,374
1001603481,R2TP,374,374,374,374,374,374
1001603481,C1SP,374,374,374,374,374,374
1001603481,C1TP,374,374,374,374,374,374
1001603481,D1,374,374,374,374,374,374
1001603481,D2,374,374,374,374,374,374
1001603481,D3,374,374,374,374,374,374
1001603481,A1,374,374,374,374,374,374
1001603481,A2,374,374,374,374,374,374
1001603481,A3,374,374,374,374,374,374
1001602123,R2SP,232,232,232,232,232,232
1001602123,R2TP,232,232,232,232,232,232
1001602123,C1SP,232,232,232,232,232,232
1001602123,C1TP,232,232,232,232,232,232
1001602123,D1,232,232,232,232,232,232
1001602123,D2,232,232,232,232,232,232
1001602123,D3,232,232,232,232,232,232
1001602123,A1,232,232,232,232,232,232
1001602123,A2,232,232,232,232,232,232
1001602123,A3,232,232,232,232,232,232
1001597958,R2SP,370,370,370,370,370,370
1001597958,R2TP,370,370,370,370,370,370
1001597958,C1SP,370,370,370,370,370,370
1001597958,C1TP,370,370,370,370,370,370
1001597958,D1,370,370,370,370,370,370
1001597958,D2,370,370,370,370,370,370
1001597958,D3,370,370,370,370,370,370
1001597958,A1,370,370,370,370,370,370
1001597958,A2,370,370,370,370,370,370
1001597958,A3,370,370,370,370,370,370
1001596348,R2SP,479,479,479,479,479,479
1001596348,R2TP,479,479,479,479,479,479
1001596348,C1SP,479,479,479,479,479,479
1001596348,C1TP,479,479,479,479,479,479
1001596348,D1,479,479,479,479,479,479
1001596348,D2,479,479,479,479,479,479
1001596348,D3,479,479,479,479,479,479
1001596348,A1,479,479,479,479,479,479
1001596348,A2,479,479,479,479,479,479
1001596348,A3,479,479,479,479,479,479
1001597159,R2SP,456,456,456,456,456,456
1001597159,R2TP,456,456,456,456,456,456
1001597159,C1SP,456,456,456,456,456,456
1001597159,C1TP,456,456,456,456,456,456
1001597159,D1,456,456,456,456,456,456
1001597159,D2,456,456,456,456,456,456
1001597159,D3,456,456,456,456,456,456
1001597159,A1,456,456,456,456,456,456
1001597159,A2,456,456,456,456,456,456
1001597159,A3,456,456,456,456,456,456
1000285997,R2SP,343,343,343,343,343,343
1000285997,R2TP,343,343,343,343,343,343
1000285997,C1SP,343,343,343,343,343,343
1000285997,C1TP,343,343,343,343,343,343
1000285997,D1,343,343,343,343,343,343
1000285997,D2,343,343,343,343,343,343
1000285997,D3,343,343,343,343,343,343
1000285997,A1,343,343,343,343,343,343
1000285997,A2,343,343,343,343,343,343
1000285997,A3,343,343,343,343,343,343
1000284616,R2SP,163,163,163,163,163,163
1000284616,R2TP,163,163,163,163,163,163
1000284616,C1SP,163,163,163,163,163,163
1000284616,C1TP,163,163,163,163,163,163
1000284616,D1,163,163,163,163,163,163
1000284616,D2,163,163,163,163,163,163
1000284616,D3,163,163,163,163,163,163
1000284616,A1,163,163,163,163,163,163
1000284616,A2,163,163,163,163,163,163
1000284616,A3,163,163,163,163,163,163
1000257922,R2SP,112,112,112,112,112,112
1000257922,R2TP,112,112,112,112,112,112
1000257922,C1SP,112,112,112,112,112,112
1000257922,C1TP,112,112,112,112,112,112
1000257922,D1,112,112,112,112,112,112
1000257922,D2,112,112,112,112,112,112
1000257922,D3,112,112,112,112,112,112
1000257922,A1,112,112,112,112,112,112
1000257922,A2,112,112,112,112,112,112
1000257922,A3,112,112,112,112,112,112
1000229487,R2SP,331,331,331,331,331,331
1000229487,R2TP,331,331,331,331,331,331
1000229487,C1SP,331,331,331,331,331,331
1000229487,C1TP,331,331,331,331,331,331
1000229487,D1,331,331,331,331,331,331
1000229487,D2,331,331,331,331,331,331
1000229487,D3,331,331,331,331,331,331
1000229487,A1,331,331,331,331,331,331
1000229487,A2,331,331,331,331,331,331
1000229487,A3,331,331,331,331,331,331
1001610904,R2SP,270,270,270,270,270,270
1001610904,R2TP,270,270,270,270,270,270
1001610904,C1SP,270,270,270,270,270,270
1001610904,C1TP,270,270,270,270,270,270
1001610904,D1,270,270,270,270,270,270
1001610904,D2,270,270,270,270,270,270
1001610904,D3,270,270,270,270,270,270
1001610904,A1,270,270,270,270,270,270
1001610904,A2,270,270,270,270,270,270
1001610904,A3,270,270,270,270,270,270
1001603479,R2SP,276,276,276,276,276,276
1001603479,R2TP,276,276,276,276,276,276
1001603479,C1SP,276,276,276,276,276,276
1001603479,C1TP,276,276,276,276,276,276
1001603479,D1,276,276,276,276,276,276
1001603479,D2,276,276,276,276,276,276
1001603479,D3,276,276,276,276,276,276
1001603479,A1,276,276,276,276,276,276
1001603479,A2,276,276,276,276,276,276
1001603479,A3,276,276,276,276,276,276
1001597956,R2SP,282,282,282,282,282,282
1001597956,R2TP,282,282,282,282,282,282
1001597956,C1SP,282,282,282,282,282,282
1001597956,C1TP,282,282,282,282,282,282
1001597956,D1,282,282,282,282,282,282
1001597956,D2,282,282,282,282,282,282
1001597956,D3,282,282,282,282,282,282
1001597956,A1,282,282,282,282,282,282
1001597956,A2,282,282,282,282,282,282
1001597956,A3,282,282,282,282,282,282
1001597273,R2SP,309,309,309,309,309,309
1001597273,R2TP,309,309,309,309,309,309
1001597273,C1SP,309,309,309,309,309,309
1001597273,C1TP,309,309,309,309,309,309
1001597273,D1,309,309,309,309,309,309
1001597273,D2,309,309,309,309,309,309
1001597273,D3,309,309,309,309,309,309
1001597273,A1,309,309,309,309,309,309
1001597273,A2,309,309,309,309,309,309
1001597273,A3,309,309,309,309,309,309
1001597157,R2SP,392,392,392,392,392,392
1001597157,R2TP,392,392,392,392,392,392
1001597157,C1SP,392,392,392,392,392,392
1001597157,C1TP,392,392,392,392,392,392
1001597157,D1,392,392,392,392,392,392
1001597157,D2,392,392,392,392,392,392
1001597157,D3,392,392,392,392,392,392
1001597157,A1,392,392,392,392,392,392
1001597157,A2,392,392,392,392,392,392
1001597157,A3,392,392,392,392,392,392
1000285995,R2SP,327,327,327,327,327,327
1000285995,R2TP,327,327,327,327,327,327
1000285995,C1SP,327,327,327,327,327,327
1000285995,C1TP,327,327,327,327,327,327
1000285995,D1,327,327,327,327,327,327
1000285995,D2,327,327,327,327,327,327
1000285995,D3,327,327,327,327,327,327
1000285995,A1,327,327,327,327,327,327
1000285995,A2,327,327,327,327,327,327
1000285995,A3,327,327,327,327,327,327
1000284610,R2SP,476,476,476,476,476,476
1000284610,R2TP,476,476,476,476,476,476
1000284610,C1SP,476,476,476,476,476,476
1000284610,C1TP,476,476,476,476,476,476
1000284610,D1,476,476,476,476,476,476
1000284610,D2,476,476,476,476,476,476
1000284610,D3,476,476,476,476,476,476
1000284610,A1,476,476,476,476,476,476
1000284610,A2,476,476,476,476,476,476
1000284610,A3,476,476,476,476,476,476
1000229484,R2SP,168,168,168,168,168,168
1000229484,R2TP,168,168,168,168,168,168
1000229484,C1SP,168,168,168,168,168,168
1000229484,C1TP,168,168,168,168,168,168
1000229484,D1,168,168,168,168,168,168
1000229484,D2,168,168,168,168,168,168
1000229484,D3,168,168,168,168,168,168
1000229484,A1,168,168,168,168,168,168
1000229484,A2,168,168,168,168,168,168
1000229484,A3,168,168,168,168,168,168
1000227718,R2SP,253,253,253,253,253,253
1000227718,R2TP,253,253,253,253,253,253
1000227718,C1SP,253,253,253,253,253,253
1000227718,C1TP,253,253,253,253,253,253
1000227718,D1,253,253,253,253,253,253
1000227718,D2,253,253,253,253,253,253
1000227718,D3,253,253,253,253,253,253
1000227718,A1,253,253,253,253,253,253
1000227718,A2,253,253,253,253,253,253
1000227718,A3,253,253,253,253,253,253
1001613440,R2SP,412,412,412,412,412,412
1001613440,R2TP,412,412,412,412,412,412
1001613440,C1SP,412,412,412,412,412,412
1001613440,C1TP,412,412,412,412,412,412
1001613440,D1,412,412,412,412,412,412
1001613440,D2,412,412,412,412,412,412
1001613440,D3,412,412,412,412,412,412
1001613440,A1,412,412,412,412,412,412
1001613440,A2,412,412,412,412,412,412
1001613440,A3,412,412,412,412,412,412
1001603477,R2SP,494,494,494,494,494,494
1001603477,R2TP,494,494,494,494,494,494
1001603477,C1SP,494,494,494,494,494,494
1001603477,C1TP,494,494,494,494,494,494
1001603477,D1,494,494,494,494,494,494
1001603477,D2,494,494,494,494,494,494
1001603477,D3,494,494,494,494,494,494
1001603477,A1,494,494,494,494,494,494
1001603477,A2,494,494,494,494,494,494
1001603477,A3,494,494,494,494,494,494
1001602120,R2SP,392,392,392,392,392,392
1001602120,R2TP,392,392,392,392,392,392
1001602120,C1SP,392,392,392,392,392,392
1001602120,C1TP,392,392,392,392,392,392
1001602120,D1,392,392,392,392,392,392
1001602120,D2,392,392,392,392,392,392
1001602120,D3,392,392,392,392,392,392
1001602120,A1,392,392,392,392,392,392
1001602120,A2,392,392,392,392,392,392
1001602120,A3,392,392,392,392,392,392
1001597954,R2SP,260,260,260,260,260,260
1001597954,R2TP,260,260,260,260,260,260
1001597954,C1SP,260,260,260,260,260,260
1001597954,C1TP,260,260,260,260,260,260
1001597954,D1,260,260,260,260,260,260
1001597954,D2,260,260,260,260,260,260
1001597954,D3,260,260,260,260,260,260
1001597954,A1,260,260,260,260,260,260
1001597954,A2,260,260,260,260,260,260
1001597954,A3,260,260,260,260,260,260
1001596346,R2SP,380,380,380,380,380,380
1001596346,R2TP,380,380,380,380,380,380
1001596346,C1SP,380,380,380,380,380,380
1001596346,C1TP,380,380,380,380,380,380
1001596346,D1,380,380,380,380,380,380
1001596346,D2,380,380,380,380,380,380
1001596346,D3,380,380,380,380,380,380
1001596346,A1,380,380,380,380,380,380
1001596346,A2,380,380,380,380,380,380
1001596346,A3,380,380,380,380,380,380
1001597155,R2SP,307,307,307,307,307,307
1001597155,R2TP,307,307,307,307,307,307
1001597155,C1SP,307,307,307,307,307,307
1001597155,C1TP,307,307,307,307,307,307
1001597155,D1,307,307,307,307,307,307
1001597155,D2,307,307,307,307,307,307
1001597155,D3,307,307,307,307,307,307
1001597155,A1,307,307,307,307,307,307
1001597155,A2,307,307,307,307,307,307
1001597155,A3,307,307,307,307,307,307
1000285993,R2SP,207,207,207,207,207,207
1000285993,R2TP,207,207,207,207,207,207
1000285993,C1SP,207,207,207,207,207,207
1000285993,C1TP,207,207,207,207,207,207
1000285993,D1,207,207,207,207,207,207
1000285993,D2,207,207,207,207,207,207
1000285993,D3,207,207,207,207,207,207
1000285993,A1,207,207,207,207,207,207
1000285993,A2,207,207,207,207,207,207
1000285993,A3,207,207,207,207,207,207
1000284607,R2SP,444,444,444,444,444,444
1000284607,R2TP,444,444,444,444,444,444
1000284607,C1SP,444,444,444,444,444,444
1000284607,C1TP,444,444,444,444,444,444
1000284607,D1,444,444,444,444,444,444
1000284607,D2,444,444,444,444,444,444
1000284607,D3,444,444,444,444,444,444
1000284607,A1,444,444,444,444,444,444
1000284607,A2,444,444,444,444,444,444
1000284607,A3,444,444,444,444,444,444
1000260121,R2SP,299,299,299,299,299,299
1000260121,R2TP,299,299,299,299,299,299
1000260121,C1SP,299,299,299,299,299,299
1000260121,C1TP,299,299,299,299,299,299
1000260121,D1,299,299,299,299,299,299
1000260121,D2,299,299,299,299,299,299
1000260121,D3,299,299,299,299,299,299
1000260121,A1,299,299,299,299,299,299
1000260121,A2,299,299,299,299,299,299
1000260121,A3,299,299,299,299,299,299
1000257920,R2SP,169,169,169,169,169,169
1000257920,R2TP,169,169,169,169,169,169
1000257920,C1SP,169,169,169,169,169,169
1000257920,C1TP,169,169,169,169,169,169
1000257920,D1,169,169,169,169,169,169
1000257920,D2,169,169,169,169,169,169
1000257920,D3,169,169,169,169,169,169
1000257920,A1,169,169,169,169,169,169
1000257920,A2,169,169,169,169,169,169
1000257920,A3,169,169,169,169,169,169
1000230178,R2SP,384,384,384,384,384,384
1000230178,R2TP,384,384,384,384,384,384
1000230178,C1SP,384,384,384,384,384,384
1000230178,C1TP,384,384,384,384,384,384
1000230178,D1,384,384,384,384,384,384
1000230178,D2,384,384,384,384,384,384
1000230178,D3,384,384,384,384,384,384
1000230178,A1,384,384,384,384,384,384
1000230178,A2,384,384,384,384,384,384
1000230178,A3,384,384,384,384,384,384
1000227501,R2SP,92,92,92,92,92,92
1000227501,R2TP,92,92,92,92,92,92
1000227501,C1SP,92,92,92,92,92,92
1000227501,C1TP,92,92,92,92,92,92
1000227501,D1,92,92,92,92,92,92
1000227501,D2,92,92,92,92,92,92
1000227501,D3,92,92,92,92,92,92
1000227501,A1,92,92,92,92,92,92
1000227501,A2,92,92,92,92,92,92
1000227501,A3,92,92,92,92,92,92
1001613438,R2SP,334,334,334,334,334,334
1001613438,R2TP,334,334,334,334,334,334
1001613438,C1SP,334,334,334,334,334,334
1001613438,C1TP,334,334,334,334,334,334
1001613438,D1,334,334,334,334,334,334
1001613438,D2,334,334,334,334,334,334
1001613438,D3,334,334,334,334,334,334
1001613438,A1,334,334,334,334,334,334
1001613438,A2,334,334,334,334,334,334
1001613438,A3,334,334,334,334,334,334
1001610432,R2SP,82,82,82,82,82,82
1001610432,R2TP,82,82,82,82,82,82
1001610432,C1SP,82,82,82,82,82,82
1001610432,C1TP,82,82,82,82,82,82
1001610432,D1,82,82,82,82,82,82
1001610432,D2,82,82,82,82,82,82
1001610432,D3,82,82,82,82,82,82
1001610432,A1,82,82,82,82,82,82
1001610432,A2,82,82,82,82,82,82
1001610432,A3,82,82,82,82,82,82
1001597952,R2SP,419,419,419,419,419,419
1001597952,R2TP,419,419,419,419,419,419
1001597952,C1SP,419,419,419,419,419,419
1001597952,C1TP,419,419,419,419,419,419
1001597952,D1,419,419,419,419,419,419
1001597952,D2,419,419,419,419,419,419
1001597952,D3,419,419,419,419,419,419
1001597952,A1,419,419,419,419,419,419
1001597952,A2,419,419,419,419,419,419
1001597952,A3,419,419,419,419,419,419
1001597271,R2SP,313,313,313,313,313,313
1001597271,R2TP,313,313,313,313,313,313
1001597271,C1SP,313,313,313,313,313,313
1001597271,C1TP,313,313,313,313,313,313
1001597271,D1,313,313,313,313,313,313
1001597271,D2,313,313,313,313,313,313
1001597271,D3,313,313,313,313,313,313
1001597271,A1,313,313,313,313,313,313
1001597271,A2,313,313,313,313,313,313
1001597271,A3,313,313,313,313,313,313
1001597153,R2SP,192,192,192,192,192,192
1001597153,R2TP,192,192,192,192,192,192
1001597153,C1SP,192,192,192,192,192,192
1001597153,C1TP,192,192,192,192,192,192
1001597153,D1,192,192,192,192,192,192
1001597153,D2,192,192,192,192,192,192
1001597153,D3,192,192,192,192,192,192
1001597153,A1,192,192,192,192,192,192
1001597153,A2,192,192,192,192,192,192
1001597153,A3,192,192,192,192,192,192
1000285987,R2SP,464,464,464,464,464,464
